,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1531,Dubai International Cricket Stadium,2,Kings XI Punjab,Delhi Capitals,KL Rahul,MA Agarwal,KK Nair,N Pooran,GJ Maxwell,_,_,_,_,A Nortje,MM Sharma,K Rabada,R Ashwin,_,_
1532,Dubai International Cricket Stadium,3,Kings XI Punjab,Delhi Capitals,KL Rahul,N Pooran,GJ Maxwell,_,_,_,_,_,_,K Rabada,_,_,_,_,_
1533,Dubai International Cricket Stadium,4,Delhi Capitals,Kings XI Punjab,RR Pant,SS Iyer,_,_,_,_,_,_,_,Mohammed Shami,_,_,_,_,_
1534,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,D Padikkal,AJ Finch,_,_,_,_,_,_,_,B Kumar,Sandeep Sharma,T Natarajan,MR Marsh,V Shankar,_
1535,Dubai International Cricket Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,JM Bairstow,MK Pandey,_,_,_,_,_,_,DW Steyn,UT Yadav,NA Saini,_,_,_
1536,Sharjah Cricket Stadium,1,Rajasthan Royals,Chennai Super Kings,YBK Jaiswal,SPD Smith,SV Samson,_,_,_,_,_,_,DL Chahar,SM Curran,L Ngidi,_,_,_
1537,Sharjah Cricket Stadium,2,Chennai Super Kings,Rajasthan Royals,M Vijay,SR Watson,_,_,_,_,_,_,_,JD Unadkat,JC Archer,S Gopal,TK Curran,_,_
1538,Sheikh Zayed Stadium,1,Mumbai Indians,Kolkata Knight Riders,Q de Kock,RG Sharma,SA Yadav,_,_,_,_,_,_,S Sandeep Warrier,Shivam Mavi,PJ Cummins,SP Narine,_,_
1539,Sheikh Zayed Stadium,2,Kolkata Knight Riders,Mumbai Indians,Shubman Gill,SP Narine,KD Karthik,N Rana,_,_,_,_,_,TA Boult,JL Pattinson,JJ Bumrah,RD Chahar,_,_
1540,Dubai International Cricket Stadium,1,Delhi Capitals,Chennai Super Kings,PP Shaw,S Dhawan,_,_,_,_,_,_,_,DL Chahar,SM Curran,JR Hazlewood,_,_,_
1541,Dubai International Cricket Stadium,2,Chennai Super Kings,Delhi Capitals,M Vijay,SR Watson,F du Plessis,_,_,_,_,_,_,K Rabada,AR Patel,A Nortje,Avesh Khan,_,_
1542,Dubai International Cricket Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,KL Rahul,MA Agarwal,_,_,_,_,_,_,_,UT Yadav,DW Steyn,NA Saini,_,_,_
1543,Dubai International Cricket Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,D Padikkal,AJ Finch,JR Philippe,V Kohli,AB de Villiers,_,_,_,_,SS Cottrell,Mohammed Shami,Ravi Bishnoi,_,_,_
1544,Sheikh Zayed Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,JM Bairstow,MK Pandey,_,_,_,_,_,_,SP Narine,PJ Cummins,Shivam Mavi,_,_,_
1545,Sheikh Zayed Stadium,2,Kolkata Knight Riders,Sunrisers Hyderabad,Shubman Gill,SP Narine,N Rana,KD Karthik,_,_,_,_,_,B Kumar,KK Ahmed,T Natarajan,_,_,_
1546,Sharjah Cricket Stadium,1,Kings XI Punjab,Rajasthan Royals,KL Rahul,MA Agarwal,_,_,_,_,_,_,_,JD Unadkat,AS Rajpoot,JC Archer,_,_,_
1547,Sharjah Cricket Stadium,2,Rajasthan Royals,Kings XI Punjab,JC Buttler,SPD Smith,SV Samson,_,_,_,_,_,_,SS Cottrell,Mohammed Shami,Ravi Bishnoi,JDS Neesham,_,_
1548,Dubai International Cricket Stadium,1,Kolkata Knight Riders,Rajasthan Royals,Shubman Gill,SP Narine,N Rana,_,_,_,_,_,_,JC Archer,AS Rajpoot,JD Unadkat,TK Curran,_,_
1549,Dubai International Cricket Stadium,2,Rajasthan Royals,Kolkata Knight Riders,JC Buttler,SPD Smith,SV Samson,RV Uthappa,_,_,_,_,_,SP Narine,PJ Cummins,Shivam Mavi,_,_,_
1550,Sheikh Zayed Stadium,1,Sunrisers Hyderabad,Delhi Capitals,DA Warner,JM Bairstow,_,_,_,_,_,_,_,I Sharma,K Rabada,A Nortje,MP Stoinis,_,_
1551,Sheikh Zayed Stadium,2,Delhi Capitals,Sunrisers Hyderabad,PP Shaw,S Dhawan,SS Iyer,_,_,_,_,_,_,B Kumar,KK Ahmed,T Natarajan,_,_,_
1552,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Mumbai Indians,D Padikkal,AJ Finch,_,_,_,_,_,_,_,TA Boult,JL Pattinson,RD Chahar,JJ Bumrah,_,_
1553,Dubai International Cricket Stadium,2,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,_,_,_,_,_,I Udana,Washington Sundar,NA Saini,_,_,_
1554,Dubai International Cricket Stadium,3,Mumbai Indians,Royal Challengers Bangalore,KA Pollard,HH Pandya,RG Sharma,_,_,_,_,_,_,NA Saini,_,_,_,_,_
1555,Dubai International Cricket Stadium,4,Royal Challengers Bangalore,Mumbai Indians,AB de Villiers,V Kohli,_,_,_,_,_,_,_,JJ Bumrah,_,_,_,_,_
1556,Sheikh Zayed Stadium,1,Mumbai Indians,Kings XI Punjab,Q de Kock,RG Sharma,SA Yadav,Ishan Kishan,_,_,_,_,_,SS Cottrell,Mohammed Shami,Ravi Bishnoi,K Gowtham,_,_
1557,Sheikh Zayed Stadium,2,Kings XI Punjab,Mumbai Indians,KL Rahul,MA Agarwal,KK Nair,N Pooran,_,_,_,_,_,TA Boult,JL Pattinson,KH Pandya,JJ Bumrah,_,_
1558,Dubai International Cricket Stadium,1,Sunrisers Hyderabad,Chennai Super Kings,DA Warner,JM Bairstow,MK Pandey,_,_,_,_,_,_,DL Chahar,SM Curran,SN Thakur,_,_,_
1559,Dubai International Cricket Stadium,2,Chennai Super Kings,Sunrisers Hyderabad,F du Plessis,SR Watson,AT Rayudu,KM Jadhav,_,_,_,_,_,B Kumar,KK Ahmed,T Natarajan,_,_,_
1560,Sheikh Zayed Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,JC Buttler,SPD Smith,SV Samson,RV Uthappa,MK Lomror,_,_,_,_,I Udana,Washington Sundar,NA Saini,YS Chahal,_,_
1561,Sheikh Zayed Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,D Padikkal,AJ Finch,V Kohli,_,_,_,_,_,_,JC Archer,JD Unadkat,S Gopal,TK Curran,_,_
1562,Sharjah Cricket Stadium,1,Delhi Capitals,Kolkata Knight Riders,PP Shaw,S Dhawan,SS Iyer,_,_,_,_,_,_,PJ Cummins,Shivam Mavi,CV Varun,SP Narine,_,_
1563,Sharjah Cricket Stadium,2,Kolkata Knight Riders,Delhi Capitals,Shubman Gill,SP Narine,N Rana,_,_,_,_,_,_,K Rabada,A Nortje,R Ashwin,MP Stoinis,HV Patel,_
1564,Dubai International Cricket Stadium,1,Kings XI Punjab,Chennai Super Kings,KL Rahul,MA Agarwal,_,_,_,_,_,_,_,DL Chahar,SM Curran,SN Thakur,_,_,_
1565,Dubai International Cricket Stadium,2,Chennai Super Kings,Kings XI Punjab,SR Watson,F du Plessis,_,_,_,_,_,_,_,SS Cottrell,Mohammed Shami,Harpreet Brar,CJ Jordan,_,_
1566,Sharjah Cricket Stadium,1,Mumbai Indians,Sunrisers Hyderabad,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,_,_,_,_,_,Sandeep Sharma,T Natarajan,S Kaul,_,_,_
1567,Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Mumbai Indians,DA Warner,JM Bairstow,MK Pandey,_,_,_,_,_,_,TA Boult,JL Pattinson,KH Pandya,JJ Bumrah,_,_
1568,Dubai International Cricket Stadium,1,Delhi Capitals,Royal Challengers Bangalore,PP Shaw,S Dhawan,_,_,_,_,_,_,_,I Udana,Washington Sundar,NA Saini,YS Chahal,_,_
1569,Dubai International Cricket Stadium,2,Royal Challengers Bangalore,Delhi Capitals,D Padikkal,AJ Finch,V Kohli,AB de Villiers,MM Ali,_,_,_,_,K Rabada,A Nortje,R Ashwin,AR Patel,HV Patel,_
1570,Sheikh Zayed Stadium,1,Mumbai Indians,Rajasthan Royals,Q de Kock,RG Sharma,SA Yadav,_,_,_,_,_,_,AS Rajpoot,S Gopal,JC Archer,Kartik Tyagi,TK Curran,_
1571,Sheikh Zayed Stadium,2,Rajasthan Royals,Mumbai Indians,YBK Jaiswal,JC Buttler,SPD Smith,SV Samson,MK Lomror,_,_,_,_,TA Boult,JJ Bumrah,JL Pattinson,_,_,_
1572,Sheikh Zayed Stadium,1,Kolkata Knight Riders,Chennai Super Kings,RA Tripathi,Shubman Gill,N Rana,_,_,_,_,_,_,DL Chahar,SM Curran,SN Thakur,_,_,_
1573,Sheikh Zayed Stadium,2,Chennai Super Kings,Kolkata Knight Riders,SR Watson,F du Plessis,AT Rayudu,_,_,_,_,_,_,PJ Cummins,Shivam Mavi,_,_,_,_
1574,Dubai International Cricket Stadium,1,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,JM Bairstow,_,_,_,_,_,_,_,SS Cottrell,Mujeeb Ur Rahman,Mohammed Shami,_,_,_
1575,Dubai International Cricket Stadium,2,Kings XI Punjab,Sunrisers Hyderabad,KL Rahul,MA Agarwal,P Simran Singh,N Pooran,_,_,_,_,_,Sandeep Sharma,KK Ahmed,T Natarajan,_,_,_
1576,Sharjah Cricket Stadium,1,Delhi Capitals,Rajasthan Royals,PP Shaw,S Dhawan,SS Iyer,RR Pant,MP Stoinis,_,_,_,_,VR Aaron,JC Archer,Kartik Tyagi,AJ Tye,_,_
1577,Sharjah Cricket Stadium,2,Rajasthan Royals,Delhi Capitals,YBK Jaiswal,JC Buttler,SPD Smith,_,_,_,_,_,_,K Rabada,A Nortje,R Ashwin,HV Patel,_,_
1578,Sheikh Zayed Stadium,1,Kolkata Knight Riders,Kings XI Punjab,RA Tripathi,Shubman Gill,N Rana,EJG Morgan,_,_,_,_,_,Mohammed Shami,Arshdeep Singh,CJ Jordan,_,_,_
1579,Sheikh Zayed Stadium,2,Kings XI Punjab,Kolkata Knight Riders,KL Rahul,MA Agarwal,_,_,_,_,_,_,_,PJ Cummins,M Prasidh Krishna,KL Nagarkoti,_,_,_
1580,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,D Padikkal,AJ Finch,V Kohli,_,_,_,_,_,_,DL Chahar,SM Curran,SN Thakur,_,_,_
1581,Dubai International Cricket Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,SR Watson,F du Plessis,AT Rayudu,N Jagadeesan,_,_,_,_,_,CH Morris,NA Saini,I Udana,Washington Sundar,_,_
1582,Dubai International Cricket Stadium,1,Sunrisers Hyderabad,Rajasthan Royals,DA Warner,JM Bairstow,MK Pandey,_,_,_,_,_,_,JC Archer,S Gopal,Kartik Tyagi,JD Unadkat,_,_
1583,Dubai International Cricket Stadium,2,Rajasthan Royals,Sunrisers Hyderabad,BA Stokes,JC Buttler,SPD Smith,SV Samson,RV Uthappa,_,_,_,_,Sandeep Sharma,KK Ahmed,T Natarajan,_,_,_
1584,Sheikh Zayed Stadium,1,Delhi Capitals,Mumbai Indians,PP Shaw,S Dhawan,AM Rahane,SS Iyer,_,_,_,_,_,TA Boult,JL Pattinson,JJ Bumrah,KH Pandya,_,_
1585,Sheikh Zayed Stadium,2,Mumbai Indians,Delhi Capitals,RG Sharma,Q de Kock,SA Yadav,_,_,_,_,_,_,K Rabada,A Nortje,AR Patel,R Ashwin,_,_
1586,Sharjah Cricket Stadium,1,Royal Challengers Bangalore,Kolkata Knight Riders,AJ Finch,D Padikkal,_,_,_,_,_,_,_,PJ Cummins,M Prasidh Krishna,AD Russell,_,_,_
1587,Sharjah Cricket Stadium,2,Kolkata Knight Riders,Royal Challengers Bangalore,T Banton,Shubman Gill,N Rana,_,_,_,_,_,_,CH Morris,NA Saini,Mohammed Siraj,Washington Sundar,_,_
1588,Dubai International Cricket Stadium,1,Chennai Super Kings,Sunrisers Hyderabad,SM Curran,F du Plessis,SR Watson,AT Rayudu,_,_,_,_,_,Sandeep Sharma,KK Ahmed,S Nadeem,_,_,_
1589,Dubai International Cricket Stadium,2,Sunrisers Hyderabad,Chennai Super Kings,DA Warner,JM Bairstow,MK Pandey,KS Williamson,_,_,_,_,_,DL Chahar,SM Curran,_,_,_,_
1590,Dubai International Cricket Stadium,1,Delhi Capitals,Rajasthan Royals,PP Shaw,S Dhawan,AM Rahane,SS Iyer,_,_,_,_,_,JC Archer,JD Unadkat,Kartik Tyagi,BA Stokes,_,_
1591,Dubai International Cricket Stadium,2,Rajasthan Royals,Delhi Capitals,BA Stokes,JC Buttler,SPD Smith,SV Samson,_,_,_,_,_,K Rabada,TU Deshpande,A Nortje,R Ashwin,_,_
1592,Sharjah Cricket Stadium,1,Royal Challengers Bangalore,Kings XI Punjab,AJ Finch,D Padikkal,V Kohli,_,_,_,_,_,_,GJ Maxwell,Mohammed Shami,Arshdeep Singh,Ravi Bishnoi,_,_
1593,Sharjah Cricket Stadium,2,Kings XI Punjab,Royal Challengers Bangalore,KL Rahul,MA Agarwal,_,_,_,_,_,_,_,CH Morris,NA Saini,YS Chahal,I Udana,_,_
1594,Sheikh Zayed Stadium,1,Kolkata Knight Riders,Mumbai Indians,RA Tripathi,Shubman Gill,N Rana,KD Karthik,_,_,_,_,_,TA Boult,NM Coulter-Nile,JJ Bumrah,KH Pandya,_,_
1595,Sheikh Zayed Stadium,2,Mumbai Indians,Kolkata Knight Riders,RG Sharma,Q de Kock,_,_,_,_,_,_,_,CJ Green,PJ Cummins,M Prasidh Krishna,AD Russell,_,_
1596,Sharjah Cricket Stadium,1,Chennai Super Kings,Delhi Capitals,SM Curran,F du Plessis,SR Watson,_,_,_,_,_,_,TU Deshpande,K Rabada,AR Patel,A Nortje,_,_
1597,Sharjah Cricket Stadium,2,Delhi Capitals,Chennai Super Kings,PP Shaw,S Dhawan,AM Rahane,SS Iyer,_,_,_,_,_,DL Chahar,SM Curran,SN Thakur,_,_,_
1598,Dubai International Cricket Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,RV Uthappa,BA Stokes,SV Samson,_,_,_,_,_,_,Washington Sundar,CH Morris,I Udana,NA Saini,_,_
1599,Dubai International Cricket Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,D Padikkal,AJ Finch,V Kohli,_,_,_,_,_,_,JC Archer,S Gopal,Kartik Tyagi,JD Unadkat,_,_
1600,Sheikh Zayed Stadium,1,Kolkata Knight Riders,Sunrisers Hyderabad,Shubman Gill,RA Tripathi,_,_,_,_,_,_,_,Sandeep Sharma,Basil Thampi,T Natarajan,_,_,_
1601,Sheikh Zayed Stadium,2,Sunrisers Hyderabad,Kolkata Knight Riders,JM Bairstow,KS Williamson,_,_,_,_,_,_,_,PJ Cummins,Shivam Mavi,CV Varun,AD Russell,_,_
1602,Sheikh Zayed Stadium,3,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,JM Bairstow,Abdul Samad,_,_,_,_,_,_,LH Ferguson,_,_,_,_,_
1603,Sheikh Zayed Stadium,4,Kolkata Knight Riders,Sunrisers Hyderabad,EJG Morgan,KD Karthik,_,_,_,_,_,_,_,Rashid Khan,_,_,_,_,_
1604,Dubai International Cricket Stadium,1,Mumbai Indians,Kings XI Punjab,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,KH Pandya,_,_,_,_,GJ Maxwell,Mohammed Shami,Arshdeep Singh,_,_,_
1605,Dubai International Cricket Stadium,2,Kings XI Punjab,Mumbai Indians,KL Rahul,MA Agarwal,CH Gayle,_,_,_,_,_,_,TA Boult,KH Pandya,JJ Bumrah,NM Coulter-Nile,_,_
1606,Dubai International Cricket Stadium,3,Kings XI Punjab,Mumbai Indians,KL Rahul,N Pooran,DJ Hooda,_,_,_,_,_,_,JJ Bumrah,_,_,_,_,_
1607,Dubai International Cricket Stadium,4,Mumbai Indians,Kings XI Punjab,Q de Kock,RG Sharma,_,_,_,_,_,_,_,Mohammed Shami,_,_,_,_,_
1608,Dubai International Cricket Stadium,5,Mumbai Indians,Kings XI Punjab,KA Pollard,HH Pandya,SA Yadav,_,_,_,_,_,_,CJ Jordan,_,_,_,_,_
1609,Dubai International Cricket Stadium,6,Kings XI Punjab,Mumbai Indians,CH Gayle,MA Agarwal,_,_,_,_,_,_,_,TA Boult,_,_,_,_,_
1610,Sheikh Zayed Stadium,1,Chennai Super Kings,Rajasthan Royals,SM Curran,F du Plessis,SR Watson,AT Rayudu,_,_,_,_,_,JC Archer,AS Rajpoot,Kartik Tyagi,BA Stokes,_,_
1611,Sheikh Zayed Stadium,2,Rajasthan Royals,Chennai Super Kings,BA Stokes,RV Uthappa,SV Samson,SPD Smith,JC Buttler,_,_,_,_,DL Chahar,JR Hazlewood,_,_,_,_
1612,Dubai International Cricket Stadium,1,Delhi Capitals,Kings XI Punjab,PP Shaw,S Dhawan,SS Iyer,_,_,_,_,_,_,GJ Maxwell,Mohammed Shami,Arshdeep Singh,JDS Neesham,_,_
1613,Dubai International Cricket Stadium,2,Kings XI Punjab,Delhi Capitals,KL Rahul,MA Agarwal,CH Gayle,N Pooran,GJ Maxwell,_,_,_,_,DR Sams,K Rabada,AR Patel,TU Deshpande,R Ashwin,_
1614,Sheikh Zayed Stadium,1,Kolkata Knight Riders,Royal Challengers Bangalore,Shubman Gill,RA Tripathi,N Rana,T Banton,KD Karthik,EJG Morgan,_,_,_,CH Morris,Mohammed Siraj,NA Saini,_,_,_
1615,Sheikh Zayed Stadium,2,Royal Challengers Bangalore,Kolkata Knight Riders,D Padikkal,AJ Finch,_,_,_,_,_,_,_,PJ Cummins,M Prasidh Krishna,CV Varun,_,_,_
1616,Dubai International Cricket Stadium,1,Rajasthan Royals,Sunrisers Hyderabad,RV Uthappa,BA Stokes,SV Samson,_,_,_,_,_,_,Sandeep Sharma,JO Holder,V Shankar,_,_,_
1617,Dubai International Cricket Stadium,2,Sunrisers Hyderabad,Rajasthan Royals,DA Warner,JM Bairstow,MK Pandey,V Shankar,_,_,_,_,_,JC Archer,AS Rajpoot,Kartik Tyagi,BA Stokes,_,_
1618,Sharjah Cricket Stadium,1,Chennai Super Kings,Mumbai Indians,RD Gaikwad,F du Plessis,AT Rayudu,N Jagadeesan,MS Dhoni,RA Jadeja,SM Curran,_,_,TA Boult,JJ Bumrah,KH Pandya,_,_,_
1619,Sharjah Cricket Stadium,2,Mumbai Indians,Chennai Super Kings,Q de Kock,Ishan Kishan,_,_,_,_,_,_,_,DL Chahar,JR Hazlewood,Imran Tahir,_,_,_
1620,Sheikh Zayed Stadium,1,Kolkata Knight Riders,Delhi Capitals,Shubman Gill,N Rana,RA Tripathi,KD Karthik,_,_,_,_,_,TU Deshpande,A Nortje,K Rabada,AR Patel,_,_
1621,Sheikh Zayed Stadium,2,Delhi Capitals,Kolkata Knight Riders,AM Rahane,S Dhawan,SS Iyer,RR Pant,_,_,_,_,_,PJ Cummins,M Prasidh Krishna,KL Nagarkoti,_,_,_
1622,Dubai International Cricket Stadium,1,Kings XI Punjab,Sunrisers Hyderabad,KL Rahul,Mandeep Singh,CH Gayle,_,_,_,_,_,_,Sandeep Sharma,KK Ahmed,JO Holder,_,_,_
1623,Dubai International Cricket Stadium,2,Sunrisers Hyderabad,Kings XI Punjab,DA Warner,JM Bairstow,_,_,_,_,_,_,_,Mohammed Shami,Arshdeep Singh,M Ashwin,_,_,_
1624,Sheikh Zayed Stadium,1,Mumbai Indians,Rajasthan Royals,Ishan Kishan,Q de Kock,SA Yadav,_,_,_,_,_,_,JC Archer,AS Rajpoot,Kartik Tyagi,_,_,_
1625,Sheikh Zayed Stadium,2,Rajasthan Royals,Mumbai Indians,RV Uthappa,BA Stokes,SPD Smith,SV Samson,_,_,_,_,_,TA Boult,JL Pattinson,JJ Bumrah,KH Pandya,_,_
1626,Dubai International Cricket Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,D Padikkal,AJ Finch,V Kohli,_,_,_,_,_,_,DL Chahar,Monu Kumar,SM Curran,MJ Santner,_,_
1627,Dubai International Cricket Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,RD Gaikwad,F du Plessis,AT Rayudu,_,_,_,_,_,_,Washington Sundar,CH Morris,Mohammed Siraj,YS Chahal,_,_
1628,Sharjah Cricket Stadium,1,Kolkata Knight Riders,Kings XI Punjab,Shubman Gill,N Rana,RA Tripathi,KD Karthik,EJG Morgan,_,_,_,_,GJ Maxwell,Mohammed Shami,Arshdeep Singh,_,_,_
1629,Sharjah Cricket Stadium,2,Kings XI Punjab,Kolkata Knight Riders,KL Rahul,Mandeep Singh,_,_,_,_,_,_,_,PJ Cummins,M Prasidh Krishna,CV Varun,_,_,_
1630,Dubai International Cricket Stadium,1,Sunrisers Hyderabad,Delhi Capitals,DA Warner,WP Saha,_,_,_,_,_,_,_,A Nortje,K Rabada,R Ashwin,AR Patel,_,_
1631,Dubai International Cricket Stadium,2,Delhi Capitals,Sunrisers Hyderabad,AM Rahane,S Dhawan,MP Stoinis,SO Hetmyer,_,_,_,_,_,Sandeep Sharma,S Nadeem,JO Holder,_,_,_
1632,Sheikh Zayed Stadium,1,Royal Challengers Bangalore,Mumbai Indians,JR Philippe,D Padikkal,_,_,_,_,_,_,_,TA Boult,JJ Bumrah,KH Pandya,JL Pattinson,_,_
1633,Sheikh Zayed Stadium,2,Mumbai Indians,Royal Challengers Bangalore,Q de Kock,Ishan Kishan,SA Yadav,_,_,_,_,_,_,CH Morris,DW Steyn,Washington Sundar,Mohammed Siraj,_,_
1634,Dubai International Cricket Stadium,1,Kolkata Knight Riders,Chennai Super Kings,Shubman Gill,N Rana,_,_,_,_,_,_,_,DL Chahar,SM Curran,L Ngidi,MJ Santner,_,_
1635,Dubai International Cricket Stadium,2,Chennai Super Kings,Kolkata Knight Riders,SR Watson,RD Gaikwad,_,_,_,_,_,_,_,PJ Cummins,KL Nagarkoti,SP Narine,LH Ferguson,CV Varun,_
1636,Sheikh Zayed Stadium,1,Kings XI Punjab,Rajasthan Royals,KL Rahul,Mandeep Singh,CH Gayle,_,_,_,_,_,_,JC Archer,VR Aaron,Kartik Tyagi,_,_,_
1637,Sheikh Zayed Stadium,2,Rajasthan Royals,Kings XI Punjab,RV Uthappa,BA Stokes,SV Samson,_,_,_,_,_,_,Arshdeep Singh,Mohammed Shami,M Ashwin,CJ Jordan,_,_
1638,Sharjah Cricket Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,JR Philippe,D Padikkal,V Kohli,AB de Villiers,_,_,_,_,_,Sandeep Sharma,JO Holder,T Natarajan,_,_,_
1639,Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,WP Saha,MK Pandey,_,_,_,_,_,_,CH Morris,Washington Sundar,NA Saini,Mohammed Siraj,_,_
1640,Sheikh Zayed Stadium,1,Royal Challengers Bangalore,Delhi Capitals,JR Philippe,D Padikkal,V Kohli,_,_,_,_,_,_,DR Sams,R Ashwin,A Nortje,K Rabada,_,_
1641,Sheikh Zayed Stadium,2,Delhi Capitals,Royal Challengers Bangalore,PP Shaw,S Dhawan,AM Rahane,_,_,_,_,_,_,CH Morris,Mohammed Siraj,Washington Sundar,I Udana,_,_
1642,Sheikh Zayed Stadium,1,Kings XI Punjab,Chennai Super Kings,KL Rahul,MA Agarwal,CH Gayle,_,_,_,_,_,_,DL Chahar,SM Curran,SN Thakur,L Ngidi,_,_
1643,Sheikh Zayed Stadium,2,Chennai Super Kings,Kings XI Punjab,RD Gaikwad,F du Plessis,_,_,_,_,_,_,_,JDS Neesham,Mohammed Shami,CJ Jordan,Ravi Bishnoi,_,_
1644,Dubai International Cricket Stadium,1,Kolkata Knight Riders,Rajasthan Royals,Shubman Gill,N Rana,RA Tripathi,_,_,_,_,_,_,JC Archer,VR Aaron,S Gopal,BA Stokes,_,_
1645,Dubai International Cricket Stadium,2,Rajasthan Royals,Kolkata Knight Riders,RV Uthappa,BA Stokes,SPD Smith,SV Samson,JC Buttler,R Parag,R Tewatia,_,_,PJ Cummins,Shivam Mavi,CV Varun,_,_,_
1646,Dubai International Cricket Stadium,1,Delhi Capitals,Mumbai Indians,PP Shaw,S Dhawan,SS Iyer,RR Pant,_,_,_,_,_,TA Boult,KH Pandya,J Yadav,_,_,_
1647,Dubai International Cricket Stadium,2,Mumbai Indians,Delhi Capitals,Ishan Kishan,Q de Kock,_,_,_,_,_,_,_,R Ashwin,K Rabada,A Nortje,MP Stoinis,_,_
1648,Sharjah Cricket Stadium,1,Mumbai Indians,Sunrisers Hyderabad,RG Sharma,Q de Kock,SA Yadav,Ishan Kishan,_,_,_,_,_,Sandeep Sharma,JO Holder,S Nadeem,_,_,_
1649,Sharjah Cricket Stadium,2,Sunrisers Hyderabad,Mumbai Indians,DA Warner,WP Saha,_,_,_,_,_,_,_,DS Kulkarni,NM Coulter-Nile,JL Pattinson,RD Chahar,_,_
1650,Dubai International Cricket Stadium,1,Mumbai Indians,Delhi Capitals,Q de Kock,RG Sharma,SA Yadav,_,_,_,_,_,_,DR Sams,R Ashwin,K Rabada,AR Patel,A Nortje,_
1651,Dubai International Cricket Stadium,2,Delhi Capitals,Mumbai Indians,PP Shaw,S Dhawan,AM Rahane,SS Iyer,MP Stoinis,RR Pant,_,_,_,TA Boult,JJ Bumrah,KH Pandya,NM Coulter-Nile,_,_
1652,Sheikh Zayed Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,D Padikkal,AJ Finch,AB de Villiers,_,_,_,_,_,Sandeep Sharma,JO Holder,T Natarajan,_,_,_
1653,Sheikh Zayed Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,SP Goswami,MK Pandey,KS Williamson,_,_,_,_,_,Mohammed Siraj,NA Saini,Washington Sundar,_,_,_
1654,Sheikh Zayed Stadium,1,Delhi Capitals,Sunrisers Hyderabad,MP Stoinis,S Dhawan,_,_,_,_,_,_,_,Sandeep Sharma,JO Holder,S Nadeem,_,_,_
1655,Sheikh Zayed Stadium,2,Sunrisers Hyderabad,Delhi Capitals,PK Garg,DA Warner,MK Pandey,KS Williamson,JO Holder,_,_,_,_,R Ashwin,K Rabada,A Nortje,MP Stoinis,_,_
1656,Dubai International Cricket Stadium,1,Delhi Capitals,Mumbai Indians,MP Stoinis,S Dhawan,AM Rahane,SS Iyer,RR Pant,_,_,_,_,TA Boult,JJ Bumrah,J Yadav,NM Coulter-Nile,_,_
1657,Dubai International Cricket Stadium,2,Mumbai Indians,Delhi Capitals,RG Sharma,Q de Kock,SA Yadav,_,_,_,_,_,_,R Ashwin,K Rabada,A Nortje,MP Stoinis,AR Patel,_
1658,"MA Chidambaram Stadium, Chepauk, Chennai",1,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,CA Lynn,SA Yadav,_,_,_,_,_,_,Mohammed Siraj,KA Jamieson,YS Chahal,_,_,_
1659,"MA Chidambaram Stadium, Chepauk, Chennai",2,Royal Challengers Bangalore,Mumbai Indians,Washington Sundar,V Kohli,RM Patidar,GJ Maxwell,_,_,_,_,_,TA Boult,JJ Bumrah,M Jansen,KH Pandya,_,_
1660,"Wankhede Stadium, Mumbai",1,Chennai Super Kings,Delhi Capitals,RD Gaikwad,F du Plessis,MM Ali,SK Raina,_,_,_,_,_,CR Woakes,Avesh Khan,R Ashwin,TK Curran,_,_
1661,"Wankhede Stadium, Mumbai",2,Delhi Capitals,Chennai Super Kings,PP Shaw,S Dhawan,_,_,_,_,_,_,_,DL Chahar,SM Curran,SN Thakur,_,_,_
